,표준ID,ARS-ID,정류장명,X좌표,Y좌표,비고,지번주소,도로명주소,법정동
0,118000011,19011,경남아너스빌아파트,126.9115745553,37.4955867471,,서울특별시 동작구 신대방동 551-8,서울특별시 동작구 여의대방로 28,신대방동
1,118900115,19838,신대방1동경남아파트,126.90756100520001,37.489931954,,서울특별시 동작구 신대방동 607-7,서울특별시 동작구 시흥대로 650-2,신대방동
2,119000292,19964,공군호텔,126.9246177878,37.5102017522,,서울특별시 동작구 대방동 354-1,서울특별시 동작구 알마타길 6,대방동
3,119000001,20001,동작상떼빌아파트,126.904448,37.486449,,서울특별시 동작구 신대방동 699-3,서울특별시 동작구 시흥대로 606,신대방동
4,119000002,20002,신대방경남아파트,126.9077697636,37.490298866399996,,서울특별시 동작구 신대방동 607-7,서울특별시 동작구 시흥대로 658,신대방동
5,119000003,20003,신대방현대아파트,126.9115804799,37.495357871399996,,서울특별시 동작구 신대방동 492-26,서울특별시 동작구 여의대방로 28,신대방동
6,119000004,20004,보라매공원,126.9163209076,37.4968120999,,서울특별시 동작구 신대방동 500-8,서울특별시 동작구 여의대방로 86-1,신대방동
7,119000005,20005,동작세무서,126.92019644620001,37.4981412047,,서울특별시 동작구 신대방동 377-5,서울특별시 동작구 여의대방로 126,신대방동
8,119000006,20006,강남중학교,126.9218983526,37.5037895503,,서울특별시 동작구 대방동 466-43,서울특별시 동작구 여의대방로 188-1,대방동
9,119000007,20007,현대아파트,126.93143700000002,37.513174,,서울특별시 동작구 대방동 54-2,서울특별시 동작구 노량진로 48,대방동
10,119000008,20008,현대아파트.유한양행,126.9323737344,37.5132368488,,서울특별시 동작구 대방동 48-3,서울특별시 동작구 노량진로 74,대방동
11,119000009,20009,노량진수산시장.CTS기독교TV,126.938456,37.513422999999996,,서울특별시 동작구 노량진동 40-12,서울특별시 동작구 노량진로 116-2,노량진동
12,119000010,20010,노량진수산시장.CTS기독교TV,126.93886557540002,37.513480079699995,,서울특별시 동작구 노량진동 40-12,서울특별시 동작구 노량진로 116-2,노량진동
13,119000011,20011,노량진역,126.94381100000001,37.513733,,서울특별시 동작구 노량진동 113-1,서울특별시 동작구 노량진로 161-2,노량진동
14,119000012,20012,노량진역,126.9447114504,37.5138325876,,서울특별시 동작구 노량진동 150-2,서울특별시 동작구 노량진로 170,노량진동
15,119000013,20013,노들역,126.949256,37.512825,,서울특별시 동작구 노량진동 186-1,서울특별시 동작구 노량진로 212,노량진동
16,119000014,20014,노들역,126.95096217860001,37.512734203,,서울특별시 동작구 본동 344-3,서울특별시 동작구 노량진로 224-1,본동
17,119000288,20016,정금마을.방배경찰서,126.98273189209999,37.4941038219,,서울특별시 동작구 동작동 55-3,서울특별시 동작구 동작대로39길 22,동작동
18,119000287,20017,경문고교.배나무골앞,126.9826205249,37.4915383632,,서울특별시 동작구 사당동 79-49,서울특별시 동작구 동작대로 171,사당동
19,119000286,20018,총신대입구역.남성시장입구앞,126.9822243706,37.4882168341,,서울특별시 동작구 사당동 134-1,서울특별시 동작구 동작대로 129,사당동
20,119000285,20019,사당동우체국앞,126.98194512379999,37.4832273743,,서울특별시 동작구 사당동 733-1,서울특별시 동작구 동작대로 75,사당동
21,119000284,20020,방배노인종합복지관,126.9818145731,37.4806790282,,서울특별시 동작구 사당동 345-1,서울특별시 동작구 동작대로 45,사당동
22,119000019,20105,강남중학교앞,126.9219088176,37.5035156222,,서울특별시 동작구 대방동 389-19,서울특별시 동작구 여의대방로 188,대방동
23,119000020,20106,서울지방병무청앞,126.923275,37.506935,,서울특별시 동작구 대방동 501,서울특별시 동작구 여의대방로44길 10,대방동
24,119000021,20107,공군호텔,126.9245410607,37.5100106698,,서울특별시 동작구 대방동 354-1,서울특별시 동작구 알마타길 6,대방동
25,119000022,20108,대방역,126.92636343299999,37.512588133499996,,서울특별시 동작구 대방동 117-7,서울특별시 동작구 노량진로 4,대방동
26,119000023,20111,KT동작지사,126.9356600816,37.5130395413,,서울특별시 동작구 노량진동 28-7,서울특별시 동작구 노량진로 90,노량진동
27,119000024,20114,노량진역,126.9417570377,37.513391430700004,,서울특별시 동작구 노량진동 59-29,서울특별시 동작구 노량진로 142,노량진동
28,119000025,20115,노량진역,126.94334831030001,37.5138535681,,서울특별시 동작구 노량진동 67-3,서울특별시 동작구 노량진로 157,노량진동
29,119000026,20117,사육신공원,126.9461880258,37.5133746093,,서울특별시 동작구 노량진동 148-5,서울특별시 동작구 노량진로 184,노량진동
30,119000027,20119,사육신공원,126.94797700000001,37.513315000000006,,서울특별시 동작구 노량진동 152-3,서울특별시 동작구 노량진로 200,노량진동
31,119000028,20121,노들역,126.95089312540001,37.5128098668,,서울특별시 동작구 본동 344-3,서울특별시 동작구 노량진로 225,본동
32,119000029,20122,노들역,126.95084468030001,37.512509780100004,,서울특별시 동작구 본동 402-1,서울특별시 동작구 노량진로 226,본동
33,119000030,20123,흑석동효사정앞,126.96101000000002,37.511297,,서울특별시 동작구 흑석동 산 4-8,서울특별시 동작구 현충로 52,흑석동
34,119000031,20124,흑석동효사정앞,126.96123753149999,37.5115728985,,서울특별시 동작구 흑석동 172-3,서울특별시 동작구 현충로2길 4,흑석동
35,119000032,20125,흑석역.흑석동빗물펌프장,126.96331033,37.5083232888,,서울특별시 동작구 흑석동 103-4,서울특별시 동작구 서달로 172,흑석동
36,119000033,20126,흑석역.명수대현대아파트,126.96504475280001,37.5074984059,,서울특별시 동작구 흑석동 9-99,서울특별시 동작구 현충로 104,흑석동
37,119000034,20127,흑석역.명수대현대아파트,126.9655921789,37.5075850724,,서울특별시 동작구 흑석동 9-22,서울특별시 동작구 현충로 105,흑석동
38,119000035,20128,흑석동명수대현대아파트,126.96644292959999,37.507269030500005,,서울특별시 동작구 흑석동 10-5,서울특별시 동작구 현충로 115,흑석동
39,119000036,20129,비계,126.9680257853,37.5063016864,,서울특별시 동작구 흑석동 264,서울특별시 동작구 현충로 136,흑석동
40,119000037,20130,비계,126.96858449690001,37.506437001500004,,서울특별시 동작구 흑석동 28-3,서울특별시 동작구 현충로 151,흑석동
41,119000038,20131,흑석동한강현대아파트,126.971748,37.505866999999995,,서울특별시 동작구 흑석동 28-1,서울특별시 동작구 현충로 151,흑석동
42,119000039,20132,흑석동한강현대아파트,126.9711242049,37.5054978005,,서울특별시 동작구 흑석동 274-6,서울특별시 동작구 현충로 160,흑석동
43,119000040,20133,동작역.국립현충원,126.9769231591,37.5024209111,,서울특별시 동작구 동작동 190-6,서울특별시 동작구 현충로 210,동작동
44,119000041,20134,동작역.국립현충원,126.97665259879999,37.503188597,,서울특별시 동작구 동작동 326,서울특별시 동작구 현충로 210,동작동
45,119000048,20141,사당1동관악시장앞,126.9779520334,37.4767900987,,서울특별시 동작구 사당동 1129,서울특별시 동작구 남부순환로 2061,사당동
46,119000049,20142,예술인마을,126.97284508799999,37.4760492272,,서울특별시 동작구 사당동 1129,서울특별시 동작구 남부순환로 2017,사당동
47,119000050,20143,서울공업고등학교,126.9224285174,37.4997142144,,서울특별시 동작구 대방동 401-22,서울특별시 동작구 상도로 16,대방동
48,119000051,20144,서울공업고등학교,126.92157095299999,37.4999614514,,서울특별시 동작구 대방동 466-59,서울특별시 동작구 상도로 7,대방동
49,119000052,20145,대림초등학교,126.9264810316,37.4996077724,,서울특별시 동작구 대방동 404-1,서울특별시 동작구 상도로 56,대방동
50,119000053,20146,대림초등학교,126.92612791299999,37.4998553553,,서울특별시 동작구 대방동 466-60,서울특별시 동작구 상도로 49,대방동
51,119000054,20147,성대시장,126.93090857290001,37.499996116700004,,서울특별시 동작구 상도동 329-2,서울특별시 동작구 상도로 93,상도동
52,119000055,20148,성대시장,126.9315972486,37.5001190674,,서울특별시 동작구 상도동 324-1,서울특별시 동작구 상도로 102,상도동
53,119000056,20149,상도초등학교입구,126.93676556850001,37.5033055411,,서울특별시 동작구 상도동 186-7,서울특별시 동작구 상도로 158,상도동
54,119000057,20150,상도초등학교입구,126.93576826569999,37.502959881,,서울특별시 동작구 상도동 187-2,서울특별시 동작구 상도로 145,상도동
55,119000058,20151,장승배기역,126.9385221188,37.5046761432,,서울특별시 동작구 상도동 26-20,서울특별시 동작구 상도로 177-1,상도동
56,119000059,20152,동작문화복지센터.동작보건소,126.9407908692,37.5049377205,,서울특별시 동작구 상도동 373-72,서울특별시 동작구 상도로 200,상도동
57,119000060,20153,동작문화복지센터.동작보건소,126.94189907360001,37.505277085100005,,서울특별시 동작구 상도동 25-45,서울특별시 동작구 상도로 210,상도동
58,119000061,20154,상도노빌리티아파트,126.9457915425,37.504760801799996,,서울특별시 동작구 상도동 32-10,서울특별시 동작구 상도로 246,상도동
59,119000062,20155,상도노빌리티아파트,126.94686751319999,37.5043269596,,서울특별시 동작구 상도동 34-21,서울특별시 동작구 상도로 257,상도동
60,119000063,20156,상도터널노량진동,126.9543267583,37.512126407800004,,서울특별시 동작구 본동 48-14,서울특별시 동작구 노량진로26길 5,본동
61,119000064,20157,상도터널노량진동,126.9536978866,37.5120063166,,서울특별시 동작구 본동 136-2,서울특별시 동작구 노량진로24길 2,본동
62,119000065,20158,상도터널상도동,126.9496056251,37.504673281399995,,서울특별시 동작구 상도1동 528-1,서울특별시 동작구 양녕로 281,상도1동
63,119000066,20159,상도터널상도동,126.9495190801,37.503858648299996,,서울특별시 동작구 상도1동 628,서울특별시 동작구 양녕로 274,상도1동
64,119000067,20160,상도시장,126.9486225374,37.5016271328,,서울특별시 동작구 상도1동 798-1,서울특별시 동작구 상도로 290,상도1동
65,119000068,20161,상도시장,126.9495197061,37.501249056599995,,서울특별시 동작구 상도1동 390-2,서울특별시 동작구 상도로 295-2,상도1동
66,119000069,20162,상도동중앙하이츠빌.상도전통시장,126.9511850423,37.498813175100004,,서울특별시 동작구 상도동 518-1,서울특별시 동작구 상도로50길 2-5,상도동
67,119000070,20163,상도동중앙하이츠빌.상도전통시장,126.9517743709,37.4986899661,,서울특별시 동작구 상도동 467-3,서울특별시 동작구 상도로 333,상도동
68,119000071,20164,숭실대입구역,126.95286361069999,37.4967449244,,서울특별시 동작구 상도동 475-6,서울특별시 동작구 상도로 356,상도동
69,119000072,20165,숭실대입구역,126.95334915469999,37.4961666089,,서울특별시 동작구 상도동 489-2,서울특별시 동작구 상도로62길 44,상도동
70,119000073,20166,숭실대입구역,126.9537334982,37.496461420799996,,서울특별시 동작구 상도동 511,서울특별시 동작구 상도로 369,상도동
71,119000074,20167,봉현초등학교,126.95606943950001,37.491736024699996,,서울특별시 동작구 상도동 124-211,서울특별시 관악구 성현로 117,상도동
72,119000075,20168,봉천고개.관악현대아파트,126.95659530540001,37.491732614600004,,서울특별시 동작구 상도동 407,서울특별시 관악구 관악로 304,상도동
73,119000076,20169,숭실대정문앞,126.95705500000001,37.49515,,서울특별시 동작구 상도동 505-4,서울특별시 동작구 사당로 24,상도동
74,119000077,20170,숭실대정문앞,126.9572808442,37.4953183557,,서울특별시 동작구 상도동 512-9,서울특별시 동작구 사당로 24-1,상도동
75,119000078,20171,숭실대별관앞,126.9602929082,37.4946390733,,서울특별시 동작구 상도동 509,서울특별시 동작구 사당로 54,상도동
76,119000079,20172,숭실대별관앞,126.9600224599,37.4949300385,,서울특별시 동작구 상도동 512-1,서울특별시 동작구 상도로 369,상도동
77,119000080,20173,사당5치안센터,126.9656493194,37.4890277761,,서울특별시 동작구 사당동 710-2,서울특별시 동작구 사당로 138,사당동
78,119000081,20174,총신대,126.9661798164,37.4887422791,,서울특별시 동작구 사당동 200-1,서울특별시 동작구 사당로 143,사당동
79,119000082,20175,총신대,126.9664052981,37.4877520297,,서울특별시 동작구 사당동 203-5,서울특별시 동작구 사당로 152,사당동
80,119000083,20176,사당중학교,126.9680184267,37.4864269525,,서울특별시 동작구 사당동 213-24,서울특별시 동작구 사당로 172,사당동
81,119000084,20177,사당중학교,126.96817891270001,37.486636953200005,,서울특별시 동작구 사당동 211-2,서울특별시 동작구 사당로 169,사당동
